id anexLCA anhrLCA ancpLCA antdLCA andeLCA anpfCA anrcLCA anofLCA antgLCA anasLCA
13729 2 1 1 1 1 1 2 2 1 2
13730 1 2 1 1 1 1 1 2 1 2
13731 1 1 1 1 1 1 1 2 2 2
13732 2 1 1 1 1 1 1 2 1 2
13733 2 1 1 1 1 2 2 2 2 1
13734 1 1 1 1 1 1 2 2 2 2
13735 1 1 1 1 1 1 1 1 2 2
13736 1 2 1 1 2 2 1 2 2 2
13737 2 1 1 1 1 1 1 2 2 2
13738 2 2 1 1 1 2 1 2 2 2
13739 1 1 1 1 1 1 1 1 1 1
13740 1 1 1 1 1 1 1 2 1 2
13741 2 2 1 1 1 1 1 2 1 2
13742 1 2 2 1 1 1 1 2 1 2
13743 1 1 1 1 1 1 1 2 1 2
13744 2 2 2 2 2 2 2 2 2 2
13745 2 1 2 1 1 1 1 2 2 2
13746 2 1 1 1 1 2 1 2 2 2
13747 2 2 1 1 1 2 1 2 2 2
13748 1 1 1 1 1 1 1 2 2 2
13749 2 2 1 2 1 2 2 2 2 2
13750 1 1 1 1 1 2 2 2 2 2
13751 1 1 1 1 1 1 1 2 1 2
13752 1 2 1 1 1 1 1 2 2 2
13753 2 2 1 1 2 1 1 2 2 2
13754 2 2 1 1 1 2 2 2 2 2
13755 2 1 1 2 1 2 2 2 2 2
13756 1 2 1 1 1 2 2 2 2 2
13757 2 2 1 1 2 2 2 2 1 2
13758 2 1 2 2 1 1 2 2 2 2
13759 2 2 2 1 2 2 1 2 2 2
13760 2 1 1 1 2 2 1 2 2 2
13761 2 2 2 1 1 2 1 2 2 2
13762 2 2 2 1 1 2 1 2 2 2
13763 2 2 2 2 2 2 2 2 2 2
13764 2 1 2 1 2 2 2 2 2 2
13765 2 2 1 1 1 2 1 1 1 2
13766 1 1 1 1 1 1 1 2 2 1
13767 2 1 1 1 1 1 1 2 2 2
13768 1 2 1 2 2 2 2 2 2 2
13769 1 2 2 2 2 1 1 2 2 2
13770 2 1 1 1 1 2 1 2 2 2
13771 1 1 1 1 2 1 1 2 2 1
13772 1 1 2 2 1 1 2 2 2 2
13773 2 1 2 1 1 2 1 2 2 2
13774 2 1 1 1 1 1 1 2 2 2
13775 1 1 1 1 1 1 1 2 2 2
13776 2 1 1 1 1 1 1 2 1 2
13777 2 2 2 2 2 2 2 2 2 2
13778 1 1 2 1 2 2 2 2 2 2
13779 2 1 1 1 1 1 1 2 2 2
13780 2 2 2 2 2 2 2 2 2 2
13781 1 1 1 1 2 1 1 1 2 2
13782 2 1 2 1 1 1 1 1 1 2
13783 2 2 1 1 2 2 2 2 2 2
13784 1 2 1 1 1 1 1 1 1 2
13785 2 1 1 1 1 2 2 2 2 2
13786 1 1 1 1 1 2 1 2 2 2
13787 2 1 1 2 1 1 1 1 1 2
13788 2 2 1 2 1 1 1 2 2 2
13789 1 2 1 2 1 1 2 2 2 2
13790 2 1 1 1 1 1 1 2 1 2
13791 2 1 1 1 2 1 2 2 2 2
13792 1 2 1 1 2 2 2 2 1 2
13793 1 1 1 1 1 1 1 1 2 1
13794 1 2 1 1 2 2 2 2 2 2
13795 2 2 1 1 1 1 1 2 2 1
13796 2 2 1 1 1 2 1 2 2 2
13797 1 1 1 1 1 2 1 2 2 2
13798 2 1 2 1 2 1 1 2 2 2
13799 2 2 1 1 1 1 2 2 2 2
13800 1 1 2 1 2 1 1 2 2 2
13801 2 2 1 1 1 2 1 2 2 2
13802 2 1 1 1 1 1 1 2 1 2
13803 2 1 1 1 1 1 1 1 2 2
13804 2 2 1 1 1 1 1 2 1 2
13805 2 2 1 1 1 1 1 2 1 2
13806 2 2 1 1 1 1 1 2 2 2
13807 2 2 1 2 2 2 2 2 2 2
13808 2 1 1 1 1 2 2 2 2 2
13809 2 1 1 1 2 1 1 2 2 2
13810 2 2 1 1 1 2 1 1 2 2
13811 2 2 1 1 1 1 1 2 1 2
13812 2 2 1 1 1 1 1 2 1 2
13813 2 1 2 1 1 2 1 2 2 2
13814 1 1 1 1 1 2 1 2 2 2
13815 1 2 2 2 2 1 2 2 2 2
13816 2 2 2 1 1 1 2 2 2 2
13817 2 1 1 1 1 2 2 1 2 2
13818 2 1 1 1 1 2 1 2 1 2
13819 2 2 1 1 2 2 1 2 2 2
13820 1 1 1 1 2 2 2 2 2 2
13821 1 2 2 1 1 1 1 2 2 2
13822 2 2 1 1 2 2 2 2 2 2
13823 1 1 1 1 2 2 1 2 2 2
13824 2 1 1 1 1 2 1 1 2 2
13825 1 1 1 1 1 1 1 2 2 2
13826 1 1 1 1 1 2 1 2 2 2
13827 1 1 1 1 1 1 2 2 2 2
13828 2 2 1 1 2 2 2 2 2 2
13829 2 1 2 2 2 1 2 2 2 2
13830 2 2 2 2 2 2 1 2 2 2
13831 2 1 1 1 1 2 1 2 1 2
13832 2 2 1 1 2 2 2 2 2 2
13833 1 2 2 1 2 2 2 2 2 2
13834 2 1 2 1 2 1 1 2 2 2
13835 2 1 1 1 1 1 2 2 1 2
13836 1 1 1 2 1 1 2 2 2 2
13837 2 2 1 1 2 2 2 2 2 2
13838 2 1 2 1 1 1 1 2 2 2
13839 1 2 1 2 1 1 2 2 2 2
13840 1 1 1 1 1 1 1 2 2 2
13841 2 1 1 1 1 1 1 1 2 1
13842 2 1 1 1 1 1 1 2 1 2
13843 1 1 1 1 1 1 2 2 1 2
13844 2 1 1 1 1 1 1 2 2 2
13845 2 2 1 1 1 1 1 2 2 2
13846 1 1 2 1 1 1 1 2 1 2
13847 2 1 1 1 1 1 1 2 2 2
13848 2 1 1 1 1 1 1 2 1 1
13849 2 2 2 2 2 2 2 2 2 2
13850 1 2 2 2 1 1 1 2 2 2
13851 1 1 1 2 1 1 1 2 2 2
13852 1 1 1 1 2 2 1 2 2 2
13853 1 1 1 1 1 2 2 1 1 2
13854 1 2 2 2 2 2 2 2 2 2
13855 2 1 2 1 1 1 1 2 1 2
13856 2 1 1 1 1 2 1 2 2 2
13857 2 1 1 1 2 1 2 2 2 2
13858 2 2 1 1 1 2 1 2 1 2
13859 1 1 1 1 1 1 2 2 2 2
13860 1 1 1 2 1 1 2 2 2 2
13861 1 1 1 1 1 1 1 1 2 2
13862 1 2 1 1 2 1 1 2 2 2
13863 2 1 1 1 1 1 1 2 1 2
13864 2 2 1 2 2 2 2 2 2 2
13865 2 1 1 1 1 1 1 1 2 2
13866 2 2 1 1 1 2 1 2 2 2
13867 2 1 1 2 1 1 1 1 1 1
13868 2 1 1 1 1 1 1 2 1 2
13869 2 1 1 1 1 2 1 1 2 2
13870 1 1 1 1 1 1 1 1 1 2
13871 2 2 1 1 1 1 1 2 2 2
13872 2 1 2 1 2 2 2 2 2 2
13873 1 2 1 1 1 1 2 2 2 2
13874 1 2 1 1 1 1 2 2 1 2
13875 1 2 1 1 1 2 1 2 2 2
13876 2 1 1 1 1 1 1 2 2 2
13877 2 1 2 1 2 1 1 2 2 2
13878 2 2 1 1 1 1 2 2 2 2
13879 1 1 1 1 1 1 1 2 1 2
13880 2 1 1 2 1 1 1 2 2 2
13881 2 2 1 1 2 2 2 2 2 2
13882 1 2 1 1 1 2 2 2 2 2
13883 2 1 1 1 1 1 2 2 2 2
13884 2 1 1 1 1 1 2 2 2 2
13885 2 2 1 1 2 1 1 2 2 2
13886 1 1 1 1 1 2 2 2 2 2
13887 2 1 1 1 1 2 1 2 2 2
13888 1 2 2 1 2 2 1 2 2 2
13889 1 1 2 1 2 2 2 1 2 2
13890 1 1 1 1 1 1 1 2 1 2
13891 1 1 1 2 1 1 2 1 2 2
13892 2 2 1 1 1 1 1 2 2 2
13893 2 1 1 1 1 1 2 2 1 2
13894 1 1 1 1 1 1 1 1 2 1
13895 1 1 1 1 1 1 1 2 1 2
13896 1 2 1 1 1 1 1 2 2 2
13897 1 1 1 1 1 1 1 2 2 2
13898 1 1 1 1 1 2 1 2 2 2
13899 1 2 2 2 1 1 2 2 1 2
13900 1 2 1 1 2 1 1 2 2 2
13901 1 2 1 1 1 1 1 2 1 2
13902 2 2 2 1 2 2 1 2 2 2
13903 1 1 2 1 1 1 1 2 2 2
13904 1 1 1 1 1 2 1 2 1 2
13905 2 1 1 1 1 1 1 2 2 2
13906 1 1 1 1 1 1 1 2 2 2
13907 1 2 1 1 1 1 2 2 2 2
13908 2 1 1 1 1 1 2 2 1 2
13909 2 1 1 1 1 2 1 2 1 2
13910 2 1 1 2 1 1 2 2 2 2
13911 2 1 1 1 1 1 2 2 1 2
13912 2 1 1 1 1 2 1 2 1 2
13913 1 2 1 1 1 2 2 2 1 2
13914 2 1 1 1 1 2 1 1 2 2
13915 2 2 1 2 2 2 1 2 2 2
13916 1 2 1 2 1 1 1 2 2 2
13917 2 1 1 1 1 2 1 2 1 2
13918 2 1 1 1 1 2 1 2 2 2
13919 1 2 1 1 1 2 1 2 2 2
13920 2 1 1 1 2 1 1 2 1 1
13921 2 1 1 1 2 2 1 1 2 1
13922 2 1 1 1 1 2 1 2 2 2
13923 2 2 1 1 1 1 1 2 1 2
13924 2 1 1 1 1 1 1 2 1 2
13925 2 1 1 1 1 2 1 2 2 2
13926 2 1 1 1 2 2 1 2 2 2
13927 2 2 2 2 2 2 2 2 2 2
13928 2 2 2 1 1 2 2 2 2 2
13929 1 1 2 1 2 1 1 2 2 2
13930 2 1 1 1 1 1 1 1 1 2
13931 2 2 1 1 2 2 2 2 2 2
13932 2 1 1 1 1 1 1 1 2 2
13933 2 1 1 1 1 1 2 2 2 2
13934 2 1 2 1 2 2 2 2 2 2
13935 1 2 1 1 1 2 1 2 2 2
13936 2 1 1 2 1 1 1 2 1 2
13937 1 1 1 1 1 2 2 2 2 2
13938 2 1 1 1 1 1 1 2 2 2
13939 1 1 1 1 1 1 1 2 1 2
13940 1 1 1 1 1 2 2 2 2 2
13941 1 2 2 2 1 1 1 2 2 2
13942 2 1 1 1 2 2 2 2 2 2
13943 2 2 1 2 2 1 2 2 2 2
13944 2 2 1 1 2 2 2 2 2 2
13945 2 1 1 1 1 1 1 2 1 2
13946 2 1 1 1 2 1 1 2 2 2
13947 1 1 1 1 1 2 1 2 1 2
13948 2 1 1 1 1 1 1 1 1 2
13949 1 2 1 1 1 1 2 2 2 2
13950 2 1 1 1 1 2 2 2 2 2
13951 1 1 2 1 1 1 1 1 1 2
13952 2 1 1 1 2 2 1 1 1 2
13953 2 2 1 1 2 2 2 2 2 2
13954 1 1 1 1 1 2 1 2 2 2
13955 1 1 2 1 1 1 1 2 1 1
13956 2 1 1 1 1 2 1 2 2 2
13957 2 1 1 1 2 1 1 2 2 2
13958 1 2 2 1 2 2 1 2 2 2
13959 2 1 1 1 1 1 1 2 1 2
13960 1 1 1 1 1 1 1 2 2 2
13961 2 1 1 1 1 1 1 1 2 1
13962 2 2 1 1 1 2 2 2 2 2
13963 1 1 1 1 2 2 1 2 2 2
13964 1 1 1 1 1 1 1 2 2 2
13965 2 2 1 1 1 1 2 2 2 2
13966 2 1 1 1 1 2 1 2 1 2
13967 1 1 2 1 1 1 2 2 1 2
13968 2 2 1 2 2 1 1 2 2 2
13969 2 2 1 1 1 2 1 2 2 2
13970 1 2 1 1 1 2 1 2 2 2
13971 1 1 1 1 1 1 1 2 2 2
13972 2 2 1 1 1 1 2 2 1 2
13973 2 2 1 1 1 1 1 2 2 2
13974 2 1 1 1 1 1 1 2 1 2
13975 2 2 1 2 1 2 2 2 2 2
13976 2 1 1 1 1 1 1 2 2 2
13977 2 1 1 1 1 1 1 2 1 2
13978 1 2 2 1 1 1 1 2 2 2
13979 2 2 1 2 2 1 2 2 2 2
13980 2 2 1 1 2 2 2 2 2 2
13981 2 2 1 2 1 2 1 2 2 2
13982 2 1 1 1 1 2 1 2 2 2
13983 2 2 1 1 1 2 2 2 2 2
13984 2 1 1 1 1 1 1 2 2 2
13985 2 1 1 2 1 1 1 2 1 2
13986 1 2 1 1 1 1 1 2 1 2
13987 1 1 1 1 1 1 1 1 2 2
13988 2 2 1 1 1 1 2 2 2 2
13989 2 2 1 1 2 2 2 2 2 2
13990 2 1 1 1 1 2 1 2 2 2
13991 1 2 1 1 2 1 2 2 2 2
13992 1 2 1 1 1 1 2 2 2 2
13993 1 1 1 1 1 1 1 2 1 2
13994 2 2 2 2 2 2 2 2 2 2
13995 2 2 1 1 1 1 2 1 2 2
13996 2 2 1 1 1 1 2 1 2 2
13997 2 2 1 1 1 1 1 2 2 2
13998 1 1 1 1 2 1 1 2 2 2
13999 2 1 1 1 2 1 2 1 1 2
14000 1 1 1 1 1 1 1 2 2 2
14001 2 1 1 1 1 2 1 2 2 2
14002 2 2 2 2 1 2 2 2 1 2
14003 2 2 1 1 2 2 1 2 2 2
14004 2 1 2 1 1 1 1 2 1 2
14005 1 2 1 1 2 1 2 2 2 2
14006 2 1 1 1 1 1 1 2 1 1
14007 2 2 1 1 1 2 1 2 2 2
14008 1 1 1 1 1 1 1 2 2 1
14009 1 2 1 1 1 1 1 2 1 2
14010 2 2 1 1 1 1 1 2 1 2
14011 2 2 2 1 1 2 1 2 2 2
14012 2 1 2 1 1 2 1 2 2 2
14013 1 1 1 2 1 1 1 2 1 2
14014 1 2 1 1 1 1 1 2 2 2
14015 2 2 1 1 1 1 1 2 1 2
14016 2 1 1 1 1 2 2 2 2 2
14017 2 1 1 1 1 2 1 2 2 2
14018 1 1 1 1 1 1 1 2 1 2
14019 2 2 1 1 1 2 1 2 1 2
14020 2 2 1 2 1 2 1 2 2 2
14021 2 2 1 1 1 1 1 1 1 2
14022 1 1 1 1 1 1 1 2 1 2
14023 2 1 1 2 1 2 1 2 2 2
14024 1 1 1 2 1 1 1 2 2 2
14025 2 1 1 1 1 1 1 1 1 2
14026 2 1 2 1 1 1 1 2 1 2
14027 1 1 1 1 1 2 2 2 2 2
14028 2 1 1 1 1 1 1 1 1 2
14029 2 1 1 1 1 1 2 2 1 2
14030 2 2 1 1 2 1 2 2 2 2
14031 1 1 1 1 1 1 1 2 2 2
14032 2 1 1 2 1 1 1 2 2 2
14033 1 1 1 1 1 1 1 2 2 2
14034 1 1 1 1 1 2 1 2 1 2
14035 2 1 1 1 2 1 1 2 2 2
14036 1 1 1 1 1 2 1 2 2 2
14037 2 1 2 2 1 1 2 2 2 2
14038 2 2 1 1 1 1 1 2 2 2
14039 2 1 1 1 2 2 1 2 2 2
14040 1 1 1 1 1 1 1 2 2 2
14041 1 1 1 1 1 1 2 2 1 2
14042 1 1 1 1 1 1 1 1 1 1
14043 2 2 1 1 1 1 2 2 1 2
14044 2 2 2 1 1 2 1 2 2 2
14045 2 1 1 1 1 1 2 2 2 2
14046 2 2 2 2 1 1 2 1 1 2
14047 1 1 1 1 1 1 1 1 2 2
14048 2 1 1 1 1 1 1 1 2 2
14049 2 2 1 1 1 2 2 2 2 2
14050 2 1 1 1 2 1 2 2 1 2
14051 2 2 1 1 2 2 2 2 2 2
14052 2 2 1 1 2 2 2 2 2 2
14053 2 1 1 2 1 1 1 1 1 2
14054 1 2 2 2 2 1 2 2 2 2
14055 2 2 1 2 2 2 2 2 2 2
14056 2 2 1 1 1 2 2 2 2 2
14057 2 1 1 2 2 2 1 2 2 2
14058 1 1 1 1 1 1 1 2 2 1
14059 1 2 1 1 1 1 1 1 2 1
14060 2 2 1 2 1 1 2 1 2 2
14061 1 1 1 2 1 1 1 2 2 2
14062 2 1 1 1 1 1 1 2 2 2
14063 1 2 1 1 1 1 2 1 2 2
14064 1 1 1 1 1 1 1 2 2 2
14065 2 1 1 1 1 2 1 2 2 2
14066 2 2 2 1 2 2 2 2 2 2
14067 2 1 1 1 2 1 1 2 2 2
14068 1 1 1 1 1 2 1 2 2 2
14069 2 2 1 2 2 1 2 2 2 2
14070 2 2 1 1 1 2 1 2 1 2
14071 2 1 1 1 2 2 1 2 2 2
14072 2 1 1 1 1 1 1 1 2 2
14073 2 1 2 2 1 1 1 2 1 1
14074 2 2 1 1 2 2 1 2 2 2
14075 1 1 2 1 1 1 1 1 1 2
14076 2 2 1 1 2 2 1 2 2 2
14077 1 1 1 1 1 1 1 2 2 2
14078 2 1 1 1 1 1 1 2 2 2
14079 1 1 1 1 1 2 2 2 2 2
14080 1 2 1 1 1 1 1 2 2 2
14081 1 2 2 1 1 2 2 2 2 2
14082 1 1 1 1 1 2 1 2 2 2
14083 2 2 2 1 1 2 1 2 2 2
14084 2 1 1 1 1 1 2 2 2 2
14085 2 2 1 1 1 1 1 2 2 2
14086 2 2 1 2 1 1 2 2 2 2
14087 2 2 1 1 2 2 1 2 2 2
14088 2 2 1 2 1 2 2 2 2 2
14089 2 2 2 2 2 2 2 2 2 2
14090 2 1 2 1 2 2 2 2 2 1
14091 1 2 1 1 1 2 2 2 2 2
14092 2 1 1 1 1 2 1 2 2 2
14093 2 1 1 1 2 2 2 2 2 2
14094 2 2 1 1 1 1 2 2 1 2
14095 2 2 1 1 1 2 1 2 1 2
14096 2 1 1 1 1 1 2 2 2 2
14097 1 1 1 1 2 1 1 2 1 2
14098 1 2 1 1 1 1 2 2 2 2
14099 2 1 1 1 2 1 1 1 2 2
14100 2 2 1 1 2 2 1 2 2 2
14101 2 1 1 2 1 2 1 2 2 2
14102 1 1 1 1 1 1 1 2 2 2
14103 2 2 2 2 1 2 2 2 2 2
14104 1 1 1 1 1 2 2 2 2 2
14105 1 1 1 1 1 1 1 2 2 2
14106 1 1 1 1 1 2 1 2 2 1
14107 1 1 1 1 1 1 1 2 2 2
14108 2 2 1 2 1 1 2 2 2 2
14109 2 2 1 1 2 2 2 2 2 2
14110 2 1 1 1 1 2 2 2 1 1
14111 2 2 2 2 2 1 2 2 2 2
14112 2 1 1 1 1 1 1 1 2 1
14113 2 2 1 1 1 1 1 2 2 2
14114 1 2 2 2 2 1 2 2 2 2
14115 2 2 1 2 1 1 2 2 2 2
14116 2 2 1 1 1 1 2 2 2 2
14117 1 2 2 2 2 2 2 2 2 2
14118 2 2 2 2 1 2 2 2 2 2
14119 2 2 2 2 2 2 1 2 2 2
14120 1 1 1 1 1 1 2 2 1 2
14121 1 2 1 1 1 1 2 2 2 2
14122 2 2 1 2 2 2 1 2 2 2
14123 2 2 2 2 2 2 2 2 2 2
14124 1 1 1 2 2 1 1 2 2 2
14125 2 1 1 1 1 1 1 2 2 2
14126 1 2 1 1 2 1 2 2 2 2
14127 2 1 1 1 2 1 1 2 2 2
14128 2 2 2 2 2 2 2 2 2 2
14129 2 1 1 1 1 1 1 2 1 2
14130 1 2 1 1 2 2 1 2 2 2
14131 2 2 1 1 2 1 2 2 2 2
14132 2 2 1 2 1 1 2 2 2 2
14133 1 1 1 2 2 1 1 2 2 2
14134 2 2 1 2 2 2 2 2 2 2
14135 2 1 1 1 1 1 1 2 1 2
14136 2 2 1 1 1 2 2 2 2 2
14137 1 2 1 1 2 2 1 2 2 2
14138 1 1 2 1 1 1 1 1 1 1
14139 2 1 1 1 1 1 1 2 2 2
14140 1 2 1 1 1 1 1 2 2 2
14141 2 1 2 1 1 1 1 2 2 2
14142 2 1 1 1 1 1 1 2 2 2
14143 1 1 2 2 2 2 2 2 2 2
14144 1 2 1 2 2 2 2 2 2 2
14145 2 2 2 2 2 1 2 2 2 2
14146 1 1 1 2 1 1 1 2 1 1
14147 2 2 2 1 1 2 1 2 2 2
14148 2 2 2 2 2 2 2 2 2 2
14149 2 1 2 2 1 2 2 2 2 2
14150 2 1 1 1 1 1 2 2 2 2
14151 2 1 1 1 1 1 1 2 2 2
14152 2 1 1 2 1 2 1 2 2 1
14153 2 1 1 1 2 1 1 1 2 1
14154 2 1 1 1 1 1 1 2 2 1
14155 2 2 1 1 2 2 2 2 2 2
14156 1 1 1 1 1 1 1 2 1 2
14157 1 2 1 1 1 2 2 2 1 2
14158 2 1 1 1 1 1 1 2 1 2
14159 2 2 2 2 2 2 1 2 2 2
14160 1 1 2 1 1 1 2 2 2 2
14161 2 1 2 2 2 2 2 2 2 2
14162 2 2 1 1 1 2 1 2 1 2
14163 2 2 1 1 2 2 1 2 2 2
14164 1 2 1 2 2 2 1 2 2 2
14165 2 1 1 1 1 1 1 2 2 2
14166 2 2 1 1 1 1 2 2 2 2
14167 2 2 2 2 2 2 2 2 2 2
14168 2 2 2 1 2 2 2 2 2 2
14169 1 2 1 1 2 2 2 2 2 2
14170 2 1 1 1 2 1 2 2 2 2
14171 2 1 2 1 1 1 1 2 2 2
14172 2 2 2 1 2 2 2 2 2 2
14173 2 1 1 1 1 1 2 2 1 2
14174 1 2 1 2 1 1 1 1 2 2
14175 1 1 1 1 1 2 2 2 2 2
14176 2 1 2 1 1 2 2 2 2 2
14177 2 2 1 2 2 2 1 2 2 2
14178 2 2 1 1 2 1 2 2 2 2
14179 1 2 2 2 1 1 1 2 1 2
14180 2 1 1 1 1 1 2 2 1 2
14181 2 1 1 1 1 2 1 1 2 2
14182 2 1 1 1 2 1 1 2 1 2
14183 1 2 1 1 1 1 1 2 1 2
14184 2 2 1 1 2 1 1 2 2 2
14185 2 2 1 2 1 1 2 1 2 2
14186 2 2 1 1 2 2 2 2 2 2
14187 2 1 1 1 2 2 2 2 2 2
14188 1 1 1 1 2 1 2 2 2 2
14189 1 2 1 1 1 1 2 2 2 2
14190 2 1 2 2 2 1 1 1 2 2
14191 2 2 2 1 2 2 1 2 2 2
14192 2 1 1 2 1 1 1 2 2 2
14193 1 2 2 1 2 2 2 2 2 2
14194 2 2 1 1 2 1 1 1 2 2
14195 1 1 1 1 1 1 1 2 1 1
14196 1 1 1 1 1 1 1 2 1 2
14197 2 2 1 1 1 2 1 2 2 2
14198 2 2 1 1 2 2 1 2 2 2
14199 1 1 1 2 1 1 1 2 1 2
14200 2 2 1 1 1 2 1 2 2 2
14201 2 2 2 1 2 1 2 2 2 2
14202 2 2 1 1 1 1 1 2 1 2
14203 2 1 2 2 1 2 1 2 2 2
14204 1 2 1 1 1 1 1 2 2 2
14205 2 2 2 1 1 2 1 1 1 2
14206 2 2 1 1 2 2 2 2 1 2
14207 2 1 1 2 2 1 2 2 2 2
14208 1 2 1 1 1 1 1 2 2 2
14209 1 1 2 2 1 2 2 2 2 2
14210 2 1 2 1 1 2 1 2 2 2
14211 2 2 2 2 2 2 2 2 2 2
14212 2 1 2 2 1 1 1 1 1 2
14213 2 1 1 1 1 1 1 2 2 2
14214 2 2 2 1 2 2 2 2 2 2
14215 2 2 2 2 1 1 2 2 2 2
14216 2 2 2 2 1 2 2 2 2 2
14217 1 1 1 1 2 2 2 1 2 2
14218 2 1 1 1 1 1 2 2 2 2
14219 1 1 1 2 2 2 2 2 2 2
14220 1 1 1 1 1 1 1 2 1 2
14221 2 2 2 1 2 2 2 2 2 2
14222 1 2 2 2 2 2 1 2 2 2
14223 2 2 1 1 1 2 2 2 1 2
14224 2 2 1 2 1 2 2 2 2 2
14225 1 1 2 1 1 1 1 1 2 2
14226 2 2 1 1 2 1 1 2 2 2
14227 2 2 1 1 2 2 1 2 2 2
14228 1 1 1 2 1 2 1 2 2 1
14229 2 1 1 1 1 1 1 2 2 2
14230 2 1 1 1 1 1 2 2 2 2
14231 2 2 1 1 1 1 1 2 2 2
14232 2 2 2 1 2 2 1 2 2 2
14233 2 2 2 1 2 2 2 2 2 2
14234 2 2 1 1 2 2 1 2 2 2
14235 2 1 1 1 1 1 1 1 2 1
14236 2 1 1 2 1 1 1 2 2 2
14237 2 1 1 1 1 1 1 2 2 2
14238 2 2 1 2 2 2 1 2 2 2
14239 1 2 1 1 2 1 1 2 2 2
14240 1 1 2 1 1 2 2 2 2 2
14241 1 1 1 2 1 1 1 2 2 2
14242 2 2 1 1 1 1 1 2 1 1
14243 2 1 1 2 1 1 1 1 1 2
14244 2 2 1 2 2 2 1 2 2 2
14245 2 2 1 1 1 2 1 2 2 2
14246 2 2 1 1 1 2 1 2 2 2
14247 2 1 2 1 1 2 1 1 2 2
14248 2 2 1 2 2 2 1 2 2 2
14249 1 1 2 2 1 1 2 1 1 2
14250 2 1 2 2 2 2 1 2 2 2
14251 2 1 1 2 1 1 1 2 1 2
14252 1 2 1 1 1 2 1 2 2 2
14253 2 1 1 1 2 1 1 2 2 2
14254 1 1 2 2 1 1 2 2 2 2
14255 1 2 2 2 2 2 1 1 2 2
14256 2 2 1 1 1 2 2 2 2 2
14257 1 1 1 2 1 1 2 1 2 2
14258 2 2 1 1 2 2 2 2 2 2
14259 2 1 1 1 1 2 1 2 1 2
14260 1 2 1 1 1 1 2 2 2 2
14261 1 2 2 2 2 2 1 2 2 2
14262 2 2 2 1 1 1 1 2 2 2
14263 2 1 1 2 1 2 1 2 1 2
14264 2 2 2 1 1 2 2 2 2 2
14265 1 2 1 1 1 1 1 2 1 2
14266 1 1 1 2 1 1 1 2 2 2
14267 2 2 1 1 2 2 2 2 2 2
14268 1 1 1 1 2 1 1 2 2 2
14269 2 2 2 2 2 2 1 2 2 2
14270 2 2 1 1 1 1 1 2 2 2
14271 2 1 2 2 1 2 1 1 2 2
14272 1 2 1 1 2 1 1 2 1 2
14273 2 2 2 2 2 2 2 2 2 2
14274 1 2 1 1 1 1 1 1 2 2
14275 1 2 2 1 2 1 2 2 2 2
14276 2 2 1 2 2 2 2 2 2 2
14277 2 1 1 2 1 2 2 2 2 2
14278 2 2 2 2 1 1 1 2 2 2
14279 2 1 1 1 1 1 1 2 1 2
14280 2 1 1 1 1 1 1 2 1 2
14281 1 2 1 1 1 1 2 2 2 2
14282 2 2 1 2 1 1 1 2 1 2
14283 2 1 2 2 1 1 1 2 2 2
14284 1 2 1 1 1 1 2 2 2 2
14285 2 2 1 1 1 2 1 2 1 2
14286 1 1 1 1 1 1 1 1 1 1
14287 2 2 1 2 1 2 2 2 2 2
14288 2 2 1 1 1 2 2 2 2 2
14289 2 2 1 2 1 1 1 2 2 2
14290 1 1 2 1 1 1 1 2 2 2
14291 2 1 1 1 1 2 1 1 2 2
14292 1 1 2 2 1 1 1 2 1 2
14293 1 1 1 1 1 1 1 2 2 2
14294 2 2 1 1 2 2 2 2 2 2
14295 1 2 2 2 2 2 2 2 2 2
14296 2 2 2 2 2 2 1 2 2 2
14297 2 2 2 2 1 1 2 2 2 2
14298 2 1 1 1 1 1 1 1 2 2
14299 1 1 1 1 1 1 1 2 1 2
14300 2 1 1 1 1 1 1 2 2 2
14301 2 1 1 1 1 2 1 2 2 2
14302 2 1 1 1 1 2 1 2 2 2
14303 2 1 1 1 1 2 2 2 2 2
14304 2 2 2 1 2 2 2 2 2 2
14305 2 1 1 1 1 1 1 1 2 2
14306 2 2 1 1 1 2 1 2 2 2
14307 2 1 2 2 2 1 2 2 2 2
14308 2 1 1 1 1 2 2 2 2 2
14309 2 1 1 1 1 1 1 1 2 2
14310 2 1 2 1 1 1 2 2 2 2
14311 2 2 2 1 1 1 2 2 2 2
14312 1 1 1 1 2 2 1 2 2 2
14313 2 1 1 1 2 1 1 2 2 2
14314 1 1 2 1 1 2 1 1 2 2
14315 1 2 1 1 1 1 1 2 2 2
14316 1 2 1 1 1 1 2 2 2 2
14317 1 2 1 2 1 1 1 2 2 2
14318 2 2 1 1 1 2 1 2 2 2
14319 2 1 1 1 1 2 2 2 2 2
14320 2 1 1 1 2 1 1 2 2 2
14321 1 1 1 1 2 2 2 2 2 2
14322 2 1 1 1 1 1 1 2 2 2
14323 1 1 1 1 1 1 1 2 1 2
14324 2 2 1 1 1 1 2 2 2 2
14325 2 1 1 1 1 2 1 2 1 2
14326 2 1 2 1 1 1 1 1 1 2
14327 2 2 2 2 2 2 1 2 2 2
14328 1 1 1 1 1 1 1 2 1 2
14329 2 1 1 1 2 1 1 2 2 2
14330 2 2 1 1 1 2 2 2 2 2
14331 1 2 1 1 1 1 1 2 2 2
14332 2 1 1 1 1 2 1 2 2 2
14333 1 2 2 2 2 2 1 2 2 2
14334 2 2 1 1 1 1 2 2 2 2
